statement,alternative_a,alternative_b,alternative_c,alternative_d,alternative_e,correct_answer,position,board,contest,subject,topic,year,explanation,organization,exam,page,question,references,keywords,status,package,package_version,origin
"A 8a Conferencia Nacional de Saude, realizada em 1986, e reconhecida como um marco historico fundamental para a criacao do Sistema Unico de Saude. Sobre esse evento, e correto afirmar que","foi uma reuniao restrita a autoridades do Ministerio da Saude, sem participacao de movimentos sociais ou da populacao.","seu relatorio final consolidou as bases doutrinarias posteriormente incorporadas ao capitulo ""Da Saude"" da Constituicao Federal de 1988, incluindo a concepcao de saude como direito de cidadania e dever do Estado.","resultou na criacao imediata do SUS por decreto presidencial, dispensando posterior deliberacao constituinte.","rejeitou formalmente a proposta de um sistema publico universal de saude, defendendo a manutencao do modelo previdenciario-assistencialista anterior.","ocorreu apos a promulgacao da Constituicao Federal de 1988, como evento de regulamentacao do texto constitucional ja vigente.",B,enfermeiro,fgv,,politicas-publicas-de-saude,reforma-sanitaria-e-8a-conferencia-nacional-de-saude,,"O relatorio final da 8a CNS (1986) e a base doutrinaria direta do capitulo constitucional sobre saude (1988). A nega a ampla participacao social; C, D, E contem erros factuais/cronologicos.",,,,,"Relatorio Final da 8a Conferencia Nacional de Saude (1986); Constituicao Federal de 1988, arts. 196-200.",,ACTIVE,banco-de-questoes-enfermagem,1.0,inedito
"Assinale a alternativa correta sobre os atores envolvidos no Movimento da Reforma Sanitaria Brasileira, nas decadas de 1970 e 1980.","O movimento foi conduzido exclusivamente por medicos sanitaristas vinculados ao governo federal da epoca, sem qualquer participacao de entidades da sociedade civil.","O movimento reuniu um conjunto amplo e heterogeneo de atores - profissionais de saude, entidades academicas, movimentos sociais e populares, sindicatos e parlamentares - articulados em torno da proposta de universalizacao do direito a saude.","O movimento foi liderado por organismos internacionais de saude, sem qualquer protagonismo de atores brasileiros.","O movimento surgiu exclusivamente no ambiente hospitalar privado, com o objetivo de ampliar a oferta de planos de saude suplementares.","O movimento nao teve qualquer relacao com a academia ou com universidades, sendo restrito a pratica assistencial cotidiana.",B,enfermeiro,cebraspe,,politicas-publicas-de-saude,reforma-sanitaria-e-8a-conferencia-nacional-de-saude,,"O Movimento da Reforma Sanitaria foi plural, reunindo diferentes setores da sociedade em torno da universalizacao da saude. As demais alternativas restringem indevidamente sua composicao.",,,,,Literatura consolidada sobre a Reforma Sanitaria Brasileira; Relatorio Final da 8a Conferencia Nacional de Saude (1986).,,ACTIVE,banco-de-questoes-enfermagem,1.0,inedito
"Um dos principais legados conceituais da 8a Conferencia Nacional de Saude (1986) foi a defesa de uma concepcao ampliada de saude. Segundo essa concepcao, a saude e resultante","exclusivamente da ausencia de doenca, sendo um estado estritamente biologico e individual.","das condicoes de alimentacao, habitacao, educacao, renda, meio ambiente, trabalho, transporte, emprego, lazer, liberdade, acesso a servicos de saude, entre outros determinantes sociais, e nao apenas da ausencia de agravos.",unicamente do acesso a medicamentos e a tecnologias de diagnostico e tratamento.,"exclusivamente de fatores geneticos e hereditarios, nao sofrendo influencia do ambiente social.","da disponibilidade de leitos hospitalares por habitante, sendo esse o unico indicador relevante de saude de uma populacao.",B,enfermeiro,ibfc,,politicas-publicas-de-saude,reforma-sanitaria-e-8a-conferencia-nacional-de-saude,,"A concepcao ampliada de saude, consolidada na 8a CNS, reconhece a saude como resultante de multiplos determinantes sociais, nao apenas biologicos. As demais alternativas reduzem indevidamente esse conceito.",,,,,Relatorio Final da 8a Conferencia Nacional de Saude (1986).,,ACTIVE,banco-de-questoes-enfermagem,1.0,inedito
"Apos a fase das Caixas de Aposentadorias e Pensoes (CAPs), instituidas pela Lei Eloy Chaves em 1923, o modelo previdenciario brasileiro evoluiu, nas decadas de 1930-40, para os Institutos de Aposentadoria e Pensoes (IAPs). Sobre essa transicao, e correto afirmar que","os IAPs universalizaram o acesso a assistencia a saude para toda a populacao brasileira, independentemente de vinculo empregaticio.","os IAPs organizavam-se por categoria profissional (por exemplo, bancarios, comerciarios, industriarios), mantendo o vinculo entre acesso a assistencia e vinculo formal de emprego, excluindo trabalhadores rurais e informais.","os IAPs extinguiram qualquer forma de vinculo entre emprego e acesso a saude, antecipando os principios de universalidade que seriam adotados decadas depois pelo SUS.","os IAPs foram criados exclusivamente para atender a populacao idosa, sem qualquer relacao com o mundo do trabalho.","os IAPs substituiram integralmente o modelo previdenciario por um sistema de saude privado, sem qualquer participacao do Estado.",B,enfermeiro,instituto-aocp,,politicas-publicas-de-saude,historico-da-previdencia-social-no-brasil,,"Os IAPs organizavam-se por categoria profissional, mantendo o vinculo entre emprego formal e acesso a assistencia. A e C invertem essa logica; D e E distorcem a natureza da instituicao.",,,,,Literatura consolidada de historia das politicas de saude no Brasil (transicao CAPs para IAPs).,,ACTIVE,banco-de-questoes-enfermagem,1.0,inedito
"O Instituto Nacional de Assistencia Medica da Previdencia Social (INAMPS), criado em 1978, representou","a unificacao, sob um unico orgao federal, da assistencia medica antes fragmentada entre os diferentes Institutos de Aposentadoria e Pensoes (IAPs), mantendo, porem, a vinculacao do acesso a condicao de contribuinte da Previdencia Social.","a universalizacao imediata do direito a saude no Brasil, sem qualquer exigencia de vinculo previdenciario para o acesso.","a extincao definitiva de qualquer modelo previdenciario de saude, substituido por um sistema exclusivamente municipal.","a criacao do Sistema Unico de Saude, posteriormente renomeado para INAMPS em 1990.","um orgao exclusivamente responsavel pela vigilancia sanitaria de alimentos e medicamentos, sem relacao com a assistencia medica previdenciaria.",A,enfermeiro,fgv,,politicas-publicas-de-saude,historico-da-previdencia-social-no-brasil,,"O INAMPS unificou a assistencia medica previdenciaria, antes pulverizada entre os IAPs, mas manteve o criterio de vinculacao previdenciaria ate a criacao do SUS. B antecipa indevidamente a universalizacao; C, D, E contem erros factuais.",,,,,"Literatura consolidada de historia das politicas de saude no Brasil (criacao do INAMPS, 1978).",,ACTIVE,banco-de-questoes-enfermagem,1.0,inedito
A Politica Nacional de Saude Integral da Populacao Negra (PNSIPN) tem como objetivo geral,"promover a saude integral da populacao negra, priorizando a reducao das desigualdades etnico-raciais, o combate ao racismo institucional e a promocao da equidade em saude.","restringir o acesso a servicos de saude exclusivamente a populacao autodeclarada negra, excluindo as demais etnias do atendimento no SUS.","criar um sistema de saude paralelo ao SUS, destinado exclusivamente a populacao negra.",substituir o quesito raca/cor por criterios exclusivamente socioeconomicos na coleta de dados em saude.,"descentralizar integralmente a politica para a iniciativa privada, sem qualquer coordenacao federal.",A,enfermeiro,ibfc,,politicas-publicas-de-saude,politica-nacional-de-saude-integral-da-populacao-negra-pnsipn,,"O objetivo geral da PNSIPN e reduzir desigualdades etnico-raciais e combater o racismo institucional, promovendo equidade - nunca restringir ou segregar o acesso ao SUS (B, C), nem eliminar o quesito raca/cor (D), nem abrir mao da coordenacao federal (E).",,,,,Portaria no 992/2009 GM/MS.,,ACTIVE,banco-de-questoes-enfermagem,1.0,inedito
A Politica Nacional de Saude Integral da Populacao Negra (PNSIPN) foi instituida pela,"Portaria no 992, de 13 de maio de 2009.","Portaria no 996, de 13 de marco de 2019.","Lei no 12.288, de 20 de julho de 2010 (Estatuto da Igualdade Racial).","Portaria no 2.436, de 21 de setembro de 2017.","Resolucao no 453, de 10 de maio de 2012, do Conselho Nacional de Saude.",A,enfermeiro,instituto-aocp,,politicas-publicas-de-saude,politica-nacional-de-saude-integral-da-populacao-negra-pnsipn,,"A PNSIPN foi instituida pela Portaria no 992/2009. B e um numero/data ja usado como distrator falso em questao real; C, D, E sao normas reais, mas de outras politicas.",,,,,Portaria no 992/2009 GM/MS.,,ACTIVE,banco-de-questoes-enfermagem,1.0,inedito
A Politica Nacional de Promocao da Saude (PNPS) tem como objetivo geral,"promover a equidade e a melhoria das condicoes e dos modos de vida, ampliando a autonomia e a corresponsabilidade dos sujeitos e coletividades sobre a propria saude, com enfase na Atencao Basica.",substituir integralmente os servicos de atencao especializada e hospitalar por acoes exclusivamente educativas.,transferir a responsabilidade pela saude da populacao unicamente para o setor privado de planos de saude.,"restringir as acoes de promocao da saude ao ambiente escolar, excluindo os demais espacos comunitarios.","padronizar um unico conjunto de praticas de promocao da saude, sem considerar as especificidades regionais do pais.",A,enfermeiro,ibfc,,politicas-publicas-de-saude,politica-nacional-de-promocao-da-saude-pnaps,,"A PNPS busca ampliar autonomia e corresponsabilidade dos sujeitos, com enfase na Atencao Basica - nunca substituir niveis de atencao (B), transferir ao setor privado (C), restringir espacos (D) ou padronizar rigidamente (E).",,,,,"Politica Nacional de Promocao da Saude (PNPS), Anexo I da Portaria de Consolidacao GM/MS no 2/2017.",,ACTIVE,banco-de-questoes-enfermagem,1.0,inedito
"A implementacao da Politica Nacional de Promocao da Saude (PNPS) organiza-se, entre outros eixos, pela articulacao intersetorial das acoes de saude com outros setores de governo. Essa articulacao intersetorial se justifica porque","a promocao da saude depende exclusivamente de acoes do setor saude, sem relacao com educacao, meio ambiente, trabalho ou assistencia social.","os determinantes sociais da saude ultrapassam a governabilidade exclusiva do setor saude, exigindo articulacao com outras politicas publicas para produzir impacto real sobre os modos de vida da populacao.","a intersetorialidade e apenas uma diretriz teorica, sem qualquer aplicacao pratica prevista na PNPS.",a articulacao intersetorial substitui integralmente a necessidade de financiamento especifico para acoes de promocao da saude.,"a PNPS veda expressamente qualquer parceria com os setores de educacao e meio ambiente, por conflito de competencias.",B,enfermeiro,fgv,,politicas-publicas-de-saude,politica-nacional-de-promocao-da-saude-pnaps,,A intersetorialidade e central a PNPS justamente porque os determinantes sociais da saude extrapolam o setor saude isoladamente. As demais alternativas negam ou distorcem essa logica.,,,,,"Politica Nacional de Promocao da Saude (PNPS), Anexo I da Portaria de Consolidacao GM/MS no 2/2017.",,ACTIVE,banco-de-questoes-enfermagem,1.0,inedito
A Politica Nacional de Praticas Integrativas e Complementares (PNPIC) tem como objetivo geral,"incorporar e implementar, no ambito do SUS, praticas de cuidado reconhecidas pela Organizacao Mundial da Saude como Medicinas Tradicionais, Complementares e Integrativas, ampliando as opcoes terapeuticas ofertadas a populacao.","substituir integralmente a medicina baseada em evidencias cientificas por praticas exclusivamente empiricas, sem qualquer criterio tecnico de incorporacao.","restringir o acesso as praticas integrativas exclusivamente a rede privada de saude, excluindo o SUS.",padronizar uma unica pratica integrativa obrigatoria em todas as unidades basicas de saude do pais.,"vincular as praticas integrativas exclusivamente ao tratamento de transtornos mentais, sem aplicacao a outros agravos.",A,enfermeiro,instituto-consulplan,,politicas-publicas-de-saude,politica-nacional-de-praticas-integrativas-e-complementares-pnpic,,"A PNPIC busca ampliar as opcoes terapeuticas do SUS por meio de praticas reconhecidas pela OMS, sem substituir a medicina convencional (B), sem restringir ao setor privado (C), sem padronizacao rigida (D) e sem restricao a um unico tipo de agravo (E).",,,,,Portaria no 971/2006 GM/MS (PNPIC).,,ACTIVE,banco-de-questoes-enfermagem,1.0,inedito
"A Politica Nacional de Praticas Integrativas e Complementares (PNPIC) reconhece, entre outras, a pratica denominada ______, que utiliza recursos artisticos e expressivos (como pintura, musica, teatro e escrita) como instrumento terapeutico de promocao da saude mental e do autoconhecimento. Assinale a alternativa que preencha corretamente a lacuna.",Arteterapia,Quiropraxia,Osteopatia,Termalismo/Crenoterapia,Ozonioterapia,A,enfermeiro,ibfc,,politicas-publicas-de-saude,politica-nacional-de-praticas-integrativas-e-complementares-pnpic,,"Arteterapia e a pratica integrativa reconhecida pela PNPIC que utiliza recursos artisticos e expressivos como instrumento terapeutico. As demais sao praticas reais reconhecidas pela PNPIC, mas com finalidades distintas.",,,,,Portaria no 971/2006 GM/MS e atualizacoes posteriores (PNPIC).,,ACTIVE,banco-de-questoes-enfermagem,1.0,inedito
"Entre os principios que orientam a Politica Nacional de Educacao Popular em Saude no SUS (PNEPS-SUS), o principio da ""amorosidade"" refere-se","a exigencia de que os profissionais de saude mantenham distanciamento afetivo total dos usuarios, para preservar a objetividade tecnica do cuidado.","ao reconhecimento da dimensao afetiva e do acolhimento como elementos constitutivos das relacoes de cuidado e das praticas educativas em saude, e nao como fragilidade ou falta de rigor tecnico.","a substituicao de todo protocolo clinico por decisoes baseadas exclusivamente em vinculo afetivo, sem fundamentacao tecnica.","a uma diretriz exclusivamente aplicavel ao cuidado de criancas, sem relacao com a populacao adulta.",a obrigatoriedade de vinculo familiar entre profissional e usuario como pre-requisito para o atendimento.,B,enfermeiro,fgv,,politicas-publicas-de-saude,politica-nacional-de-educacao-popular-em-saude-pneps-sus,,"A amorosidade, na PNEPS-SUS, reconhece a dimensao afetiva como parte legitima e constitutiva do cuidado - nunca em oposicao ao rigor tecnico (A, C), nem restrita a publico especifico (D) ou como pre-requisito de vinculo familiar (E).",,,,,Portaria no 2.761/2013 GM/MS (PNEPS-SUS).,,ACTIVE,banco-de-questoes-enfermagem,1.0,inedito
A Politica Nacional de Educacao Popular em Saude no SUS (PNEPS-SUS) tem como um de seus principais objetivos,"promover o dialogo entre os saberes populares e o conhecimento tecnico-cientifico, fortalecendo a participacao social e a construcao compartilhada do cuidado em saude.","substituir integralmente o conhecimento tecnico-cientifico dos profissionais de saude pelos saberes populares, invertendo a hierarquia de decisao clinica.","restringir a participacao social exclusivamente aos processos de fiscalizacao financeira do SUS, sem relacao com o cuidado em saude.","padronizar nacionalmente um unico saber popular obrigatorio, desconsiderando as diferencas culturais regionais.",desvincular a educacao popular em saude de qualquer articulacao com os Conselhos e Conferencias de Saude.,A,enfermeiro,ibfc,,politicas-publicas-de-saude,politica-nacional-de-educacao-popular-em-saude-pneps-sus,,"A PNEPS-SUS busca o dialogo entre saberes populares e tecnico-cientificos, nao a substituicao de um pelo outro (B), nem a restricao a fiscalizacao financeira (C), nem a padronizacao rigida (D) ou o isolamento do controle social (E).",,,,,Portaria no 2.761/2013 GM/MS (PNEPS-SUS).,,ACTIVE,banco-de-questoes-enfermagem,1.0,inedito
"A Politica Nacional do Idoso (Lei no 8.842/1994), marco legal da politica publica voltada a populacao idosa no Brasil, tem entre suas diretrizes","a institucionalizacao compulsoria de todo idoso a partir dos 60 anos, independentemente de sua capacidade funcional.","a priorizacao do atendimento ao idoso por meio de suas proprias familias, em detrimento do atendimento asilar, sempre que houver condicoes para tanto.","a exclusao do idoso de qualquer politica intersetorial, restringindo sua atencao exclusivamente ao setor saude.",a vedacao legal a participacao de idosos em conselhos e instancias de controle social.,"a definicao de que toda pessoa com 60 anos ou mais deve obrigatoriamente se aposentar, independentemente de sua vontade.",B,enfermeiro,fgv,,politicas-publicas-de-saude,politica-nacional-de-saude-da-pessoa-idosa,,"A Politica Nacional do Idoso prioriza o cuidado familiar e comunitario sobre a institucionalizacao, sempre que viavel. As demais alternativas contrariam esse principio central.",,,,,Lei no 8.842/1994 (Politica Nacional do Idoso).,,ACTIVE,banco-de-questoes-enfermagem,1.0,inedito
"O conceito de ""envelhecimento ativo"", adotado como referencial pelas politicas publicas de saude da pessoa idosa no Brasil, e definido como","o processo de otimizacao das oportunidades de saude, participacao e seguranca, com o objetivo de melhorar a qualidade de vida a medida que as pessoas envelhecem, independentemente de estarem ou nao inseridas no mercado de trabalho.","a manutencao obrigatoria da atividade laboral remunerada por toda pessoa idosa, sob pena de exclusao de beneficios previdenciarios.","um conceito restrito a pratica de atividades fisicas, sem relacao com participacao social ou seguranca.","a ausencia total de qualquer limitacao funcional, sendo inaplicavel a idosos com doencas cronicas.","uma diretriz exclusiva de politica economica, sem relacao com politica de saude.",A,enfermeiro,ibfc,,politicas-publicas-de-saude,politica-nacional-de-saude-da-pessoa-idosa,,"Envelhecimento ativo e definido como a otimizacao de oportunidades de saude, participacao e seguranca para melhorar a qualidade de vida - nao exige atividade laboral (B), nao se restringe a atividade fisica (C), nao exige ausencia de limitacao funcional (D) e nao e conceito estritamente economico (E).",,,,,"Politica Nacional de Saude da Pessoa Idosa - referencial de ""envelhecimento ativo"" (OMS, incorporado as politicas publicas brasileiras).",,ACTIVE,banco-de-questoes-enfermagem,1.0,inedito
"O Programa Nacional de Melhoria do Acesso e da Qualidade da Atencao Basica (PMAQ-AB), instituido em 2011 com o objetivo de avaliar e qualificar o desempenho das equipes de Atencao Basica, teve seu modelo de financiamento especifico descontinuado a partir de","2019, com a instituicao do Previne Brasil como novo modelo de financiamento da Atencao Primaria a Saude, que substituiu os repasses vinculados aos ciclos de avaliacao do PMAQ.","1990, com a promulgacao da Lei no 8.080, que ja previa desde entao um modelo de financiamento por desempenho equivalente ao Previne Brasil.","o PMAQ nunca foi descontinuado e continua sendo, ate hoje, o unico modelo de financiamento por desempenho da Atencao Basica no SUS.","2006, com a publicacao da primeira Politica Nacional de Atencao Basica, anterior a propria criacao do PMAQ.","2024, com a instituicao da Rede Alyne, que absorveu integralmente as atribuicoes do PMAQ.",A,enfermeiro,fundatec,,politicas-publicas-de-saude,programa-nacional-de-melhoria-do-acesso-e-da-qualidade-pmaq,,O PMAQ foi descontinuado como modelo de financiamento especifico a partir do Previne Brasil (2019). B e anacronico; C nega a descontinuacao real; D e anacronico; E confunde politicas distintas.,,,,,"Portaria no 2.979/2019 (Previne Brasil); Manual Instrutivo do PMAQ (2012), tratado exclusivamente como conteudo historico.",,ACTIVE,banco-de-questoes-enfermagem,1.0,inedito
"Segundo a Lei no 11.350/2006, que regulamenta a atividade dos Agentes Comunitarios de Saude (ACS) e dos Agentes de Combate as Endemias (ACE), e correto afirmar que","o exercicio da atividade de ACS nao exige processo seletivo publico, podendo ser realizado por indicacao direta e discricionaria do gestor municipal.","o ACS deve residir na area da comunidade em que atua, como um dos requisitos para o exercicio da atividade, favorecendo o vinculo territorial com a populacao adscrita.","a Lei no 11.350/2006 veda expressamente a realizacao de visitas domiciliares pelo ACS, atividade reservada exclusivamente a equipe de enfermagem.","o ACS e obrigatoriamente um profissional de nivel superior, com formacao especifica em Enfermagem ou Medicina.","a Lei no 11.350/2006 extinguiu a figura do Agente Comunitario de Saude, substituindo-a integralmente pela categoria de Tecnico em Saude Comunitaria.",B,enfermeiro,ibfc,,politicas-publicas-de-saude,agente-comunitario-de-saude-acs,,"Residir na comunidade e requisito estabelecido pela lei, reforcando o vinculo territorial. A nega a exigencia de processo seletivo publico; C nega a visita domiciliar; D exige nivel superior indevidamente; E e inventado.",,,,,Lei no 11.350/2006.,,ACTIVE,banco-de-questoes-enfermagem,1.0,inedito
"Em maio de 2023, o Ministerio da Saude publicou norma que redefiniu o modelo de equipes multiprofissionais de apoio a Atencao Basica, anteriormente denominadas Nucleo Ampliado de Saude da Familia (NASF). Sobre essa mudanca, e correto afirmar que","o NASF foi extinto sem substituicao, deixando de existir qualquer modalidade de equipe multiprofissional de apoio a Atencao Basica no SUS.","a Portaria GM/MS no 635/2023 instituiu as Equipes Multiprofissionais na Atencao Primaria (eMulti), redefinindo a nomenclatura e o financiamento federal, que havia deixado de ser repassado especificamente para essa finalidade desde 2019.","o NASF e a eMulti sao denominacoes distintas para politicas totalmente independentes, sem qualquer relacao historica ou normativa entre si.","a transicao do NASF para a eMulti ocorreu em 2017, simultaneamente a publicacao da Politica Nacional de Atencao Basica vigente.","a eMulti e uma modalidade restrita a area de saude mental, sem relacao com o apoio multiprofissional geral a Atencao Basica.",B,enfermeiro,fgv,,politicas-publicas-de-saude,emulti-equipes-multiprofissionais-na-atencao-primaria,,"A Portaria no 635/2023 instituiu a eMulti, redefinindo nomenclatura e retomando financiamento federal especifico, interrompido desde 2019. A nega a substituicao; C nega a relacao historica; D confunde com a data da PNAB; E restringe indevidamente o escopo.",,,,,Portaria GM/MS no 635/2023.,,ACTIVE,banco-de-questoes-enfermagem,1.0,inedito
"A Portaria GM/MS no 635/2023, que instituiu as Equipes Multiprofissionais na Atencao Primaria (eMulti), estabelece que essas equipes","sao organizadas em modalidades diferenciadas, conforme criterios como carga horaria, vinculo e composicao profissional, permitindo adequacao a realidade de cada territorio.","devem obrigatoriamente ter composicao profissional identica em todos os municipios brasileiros, sem qualquer flexibilidade local.","substituem integralmente as equipes de Saude da Familia, absorvendo todas as suas atribuicoes assistenciais.","sao financiadas exclusivamente por recursos proprios do municipio, sem qualquer incentivo financeiro federal.","so podem ser implantadas em municipios com mais de 500 mil habitantes, sendo vedada sua implantacao em municipios menores.",A,enfermeiro,instituto-aocp,,politicas-publicas-de-saude,emulti-equipes-multiprofissionais-na-atencao-primaria,,"A eMulti organiza-se em modalidades diferenciadas, permitindo adequacao territorial. B nega essa flexibilidade; C confunde eMulti com eSF; D nega o incentivo federal reinstituido; E inventa restricao populacional inexistente.",,,,,Portaria GM/MS no 635/2023.,,ACTIVE,banco-de-questoes-enfermagem,1.0,inedito
"O Programa Saude na Escola (PSE), instituido pelo Decreto no 6.286/2007, e uma politica","exclusiva do Ministerio da Saude, sem qualquer articulacao com o Ministerio da Educacao ou com as redes publicas de ensino.","intersetorial, resultante da articulacao entre os Ministerios da Saude e da Educacao, voltada a formacao integral dos estudantes da rede publica de educacao basica por meio de acoes de prevencao, promocao e atencao a saude.","restrita ao atendimento odontologico dos estudantes, sem outras acoes de saude previstas.","aplicavel exclusivamente a instituicoes de ensino superior, nao alcancando a educacao basica.","de adesao obrigatoria e automatica para todos os municipios brasileiros, sem necessidade de qualquer pactuacao.",B,enfermeiro,ibfc,,politicas-publicas-de-saude,programa-saude-na-escola-pse,,"O PSE e politica intersetorial Saude-Educacao, voltada a educacao basica publica. A nega a intersetorialidade central; C restringe indevidamente ao odontologico; D erra o publico-alvo; E nega a necessidade de adesao/pactuacao municipal.",,,,,Decreto no 6.286/2007; Portaria Interministerial no 1.055/2017.,,ACTIVE,banco-de-questoes-enfermagem,1.0,inedito
"As acoes desenvolvidas no ambito do Programa Saude na Escola (PSE) organizam-se, entre outros eixos, em torno da avaliacao das condicoes de saude dos estudantes. Avalie as afirmativas a seguir sobre esse eixo. I. Inclui acoes como avaliacao antropometrica, avaliacao da saude bucal e verificacao da situacao vacinal dos estudantes. II. E executado exclusivamente por profissionais medicos, sendo vedada a participacao de enfermeiros ou outros profissionais da equipe de Atencao Basica. III. Articula-se com a Atencao Basica, aproximando as equipes de saude do territorio escolar. Esta correto o que se afirma em","I e III, apenas.","I, apenas.","II e III, apenas.","I, II e III.","III, apenas.",A,enfermeiro,fgv,,politicas-publicas-de-saude,programa-saude-na-escola-pse,,"I e III descrevem corretamente o eixo de avaliacao de condicoes de saude e sua articulacao com a Atencao Basica; II restringe indevidamente a execucao a medicos, quando na pratica e atividade multiprofissional.",,,,,Decreto no 6.286/2007; Portaria Interministerial no 1.055/2017.,,ACTIVE,banco-de-questoes-enfermagem,1.0,inedito
"Assinale a alternativa que descreve corretamente os componentes atuais do modelo de financiamento federal da Atencao Primaria a Saude, instituido pelo Previne Brasil (Portaria no 2.979/2019).","O financiamento considera exclusivamente a capitacao ponderada, sem qualquer componente de pagamento por desempenho ou incentivo adicional.","O financiamento e composto por capitacao ponderada, pagamento por desempenho, incentivo financeiro com base em criterio populacional e incentivos para acoes estrategicas.","O financiamento manteve integralmente o modelo do antigo Piso de Atencao Basica (PAB), sem qualquer alteracao de criterios desde 2019.","O financiamento e definido exclusivamente pelo numero de procedimentos realizados, em modelo de pagamento por producao, sem qualquer criterio populacional.","O financiamento considera apenas o pagamento por desempenho, eliminando qualquer forma de repasse per capita.",B,enfermeiro,cebraspe,,politicas-publicas-de-saude,programa-previne-brasil,,"O modelo vigente e composto por 4 componentes (capitacao ponderada, pagamento por desempenho, incentivo por criterio populacional, incentivos para acoes estrategicas). A, D, E reduzem indevidamente o modelo; C nega a mudanca em relacao ao PAB.",,,,,Portaria no 2.979/2019 GM/MS (Previne Brasil).,,ACTIVE,banco-de-questoes-enfermagem,1.0,inedito
A Politica Nacional de Alimentacao e Nutricao (PNAN) tem como proposito,"garantir a qualidade dos alimentos disponibilizados no pais e promover praticas alimentares adequadas e saudaveis, contribuindo para a garantia da seguranca alimentar e nutricional da populacao.","restringir a atuacao do SUS ao tratamento de doencas ja instaladas relacionadas a alimentacao, sem qualquer acao preventiva ou de promocao.","regular exclusivamente a rotulagem de produtos industrializados, sem qualquer relacao com praticas alimentares ou seguranca alimentar.","transferir a responsabilidade pela alimentacao da populacao exclusivamente ao setor privado de alimentos, sem acao do Estado.","vincular-se exclusivamente a vigilancia sanitaria de estabelecimentos comerciais de alimentos, sem qualquer acao educativa junto a populacao.",A,enfermeiro,fgv,,politicas-publicas-de-saude,politica-nacional-de-alimentacao-e-nutricao-pnan,,"A PNAN busca garantir qualidade alimentar e promover praticas alimentares saudaveis, contribuindo a seguranca alimentar e nutricional - nao se restringe ao tratamento (B), a rotulagem (C), nem transfere a responsabilidade ao setor privado (D) ou se limita a vigilancia sanitaria comercial (E).",,,,,"Politica Nacional de Alimentacao e Nutricao (PNAN), consolidada no ambito das politicas nacionais de saude do SUS.",,ACTIVE,banco-de-questoes-enfermagem,1.0,inedito
"A Politica Nacional de Atencao Integral a Saude do Homem (PNAISH) foi formulada a partir da constatacao de que os homens brasileiros, historicamente, apresentavam menor procura pelos servicos de atencao primaria a saude em comparacao as mulheres. Seu principal objetivo e","facilitar e qualificar o acesso da populacao masculina aos servicos de saude, com foco na atencao integral, incluindo acoes de prevencao e promocao, e nao apenas no tratamento de agravos ja instalados.","restringir o atendimento em unidades de saude exclusivamente a populacao masculina, excluindo mulheres do atendimento nesses servicos.","criar uma rede de unidades de saude paralela ao SUS, destinada exclusivamente ao publico masculino.","vincular o acesso aos servicos de saude exclusivamente a exames urologicos, sem outras acoes de atencao integral.","restringir a politica a acoes educativas em ambiente de trabalho, sem qualquer relacao com unidades de saude.",A,enfermeiro,ibfc,,politicas-publicas-de-saude,politica-nacional-de-atencao-integral-a-saude-do-homem-pnaish,,"A PNAISH busca ampliar e qualificar o acesso da populacao masculina a atencao integral, corrigindo uma lacuna historica de procura - nao restringe unidades a homens (B), nao cria rede paralela (C), nao se limita a exames urologicos (D) nem a ambientes de trabalho (E).",,,,,Politica Nacional de Atencao Integral a Saude do Homem (PNAISH) - conteudo conceitual.,,ACTIVE,banco-de-questoes-enfermagem,1.0,inedito
